date,,平均,平均,合計,最大,,avg,max,min,平均,最小,平均,最大風速,,最大瞬間風速,,(h),降雪,最深積雪,昼,夜,place
2023/3/31,31,1015.4,1017.9,--,--,--,14.5,21.4,10.1,64,32,2.2,3.3,北,5.1,北,10.1,,,,,hamada
2023/4/1,1,1013.7,1016.2,--,--,--,13.2,18.9,7.2,71,44,2.9,6.6,北東,9.7,北東,10.7,,,,,hamada
2023/4/2,2,1014.1,1016.6,--,--,--,12.5,18.2,7.6,63,41,5.3,11.4,北東,19.4,北東,12,,,,,hamada
2023/4/3,3,1019.8,1022.4,--,--,--,11.2,17.2,4.3,72,52,3.7,8.9,北東,13.8,北東,11.8,,,,,hamada
2023/4/4,4,1019.6,1022.1,--,--,--,14.9,21.3,7.4,62,37,2.4,4.3,東北東,6.5,北北東,9.3,,,,,hamada
2023/4/5,5,1013.7,1016.1,5.5,1.5,0.5,16.6,20.1,14.5,70,50,2.7,9,南,18,南,0,,,,,hamada
2023/4/6,6,1008.2,1010.7,0,0,0,17.7,21.6,15.1,79,56,6.1,12.1,南,21.9,南南東,0.2,,,,,hamada
2023/4/7,7,1008.7,1011.2,29,6.5,2,13,15.9,11.6,86,63,3.8,9.1,南西,13.5,西南西,1.8,,,,,hamada
2023/4/8,8,1014.1,1016.6,--,--,--,12.8,14.7,11.1,48,31,5.9,9.3,西南西,17.2,西北西,9,,,,,hamada
2023/4/9,9,1017,1019.6,--,--,--,12.6,17.7,6.8,60,43,3.6,7.4,南西,9.6,西南西,12.1,,,,,hamada
2023/4/10,10,1016.2,1018.7,--,--,--,12.9,17.5,7.2,70,47,4.1,8.5,南西,12.5,西南西,11.3,,,,,hamada
2023/4/11,11,1012.4,1014.8,--,--,--,17.7,25,9.2,61,35,6,10.4,南西,15.1,南西,9.9,,,,,hamada
2023/4/12,12,1012.9,1015.4,5.5,4.5,4,14.6,20.1,7.3,63,49,4,8.7,南,16.1,南,6.9,,,,,hamada
2023/4/13,13,1015.9,1018.4,--,--,--,13.8,20.1,6.6,61,35,2.6,4.6,西南西,6.4,西南西,11.4,,,,,hamada
2023/4/14,14,1012.8,1015.3,6,2.5,1,15.4,22.2,11.2,69,46,2.1,5.6,北北西,7.1,南南東,0.9,,,,,hamada
2023/4/15,15,1000.5,1003,21,3,1,13.5,16,11.9,96,87,3,5.7,西,10.8,西,0,,,,,hamada
2023/4/16,16,1002.4,1004.9,6,2,1,12,19.5,9.2,86,42,2.7,8.4,西,15,西南西,4.6,,,,,hamada
2023/4/17,17,1014.4,1016.9,0.5,0.5,0.5,12.8,18,8.4,75,51,2.4,4.6,西南西,6.8,西南西,10.9,,,,,hamada
2023/4/18,18,1011.7,1014.1,0,0,0,18.5,24.8,8.4,58,31,4.7,11.9,南西,17.8,南西,2.2,,,,,hamada
2023/4/19,19,1008.8,1011.3,37.5,10,4,18.2,22.4,16.9,97,62,2.1,9.5,南西,13.6,南西,0,,,,,hamada
2023/4/20,20,1007.3,1009.8,--,--,--,19,24.2,14.6,81,55,1.9,4.3,西南西,5.8,西南西,11.4,,,,,hamada
2023/4/21,21,1008,1010.5,--,--,--,15.8,21.3,10.8,76,61,4,9.1,北東,15.6,北東,4.5,,,,,hamada
2023/4/22,22,1015.9,1018.4,--,--,--,12.6,17.9,8.1,50,26,5.7,10.9,北東,17.8,北,11.1,,,,,hamada
2023/4/23,23,1019.3,1021.9,--,--,--,13.1,19.9,6.8,52,22,5,9.6,北東,15.2,北東,8.5,,,,,hamada
2023/4/24,24,1020.7,1023.2,--,--,--,13.1,17.2,10.8,50,29,3.6,5.9,北東,9.8,北,0.2,,,,,hamada
2023/4/25,25,1012.4,1014.9,46,6.5,1.5,10.8,12.4,8.9,83,44,1.9,5.5,東北東,8,南南東,0,,,,,hamada
2023/4/26,26,1009.7,1012.2,13,6,1.5,12.8,16.7,9.8,82,58,3.3,6.4,南西,10.5,西南西,6.1,,,,,hamada
2023/4/27,27,1018.6,1021.1,--,--,--,13.3,18.2,8.1,71,32,2.6,4.3,北,6.7,北,12.4,,,,,hamada
2023/4/28,28,1016.8,1019.3,--,--,--,16.7,23.3,9.5,64,41,2.1,3.8,東北東,5.3,西南西,11.5,,,,,hamada
2023/4/29,29,1006.5,1009,28.5,8,2,18.1,21.5,16.2,84,63,2.9,10.4,南西,14.8,南西,0.1,,,,,hamada
2023/4/30,30,1008,1010.5,1,1,0.5,15.8,19.3,11.9,70,45,5.4,11.1,南西,15.9,西南西,9,,,,,hamada
2023/5/1,1,1014.4,1016.9,--,--,--,15.1,20.2,10,60,33,3.8,9.7,南西,13.5,南西,12.3,,,,,hamada
2023/5/2,2,1021.7,1024.2,--,--,--,14.9,20.5,8.4,57,30,3.1,5.7,北,8.9,北,11.8,,,,,hamada
2023/5/3,3,1020.9,1023.4,--,--,--,16.9,23.2,10.9,60,38,2.3,6.1,西南西,7.9,西南西,7.5,,,,,hamada
2023/5/4,4,1015.8,1018.3,--,--,--,18.3,24.3,12.8,71,53,2.1,3.9,北北西,5.4,北北西,7.1,,,,,hamada
2023/5/5,5,1007.3,1009.7,3.5,2,1,20.6,25,15.7,72,52,2.8,7.1,南,15.5,南,1.5,,,,,hamada
2023/5/6,6,1003,1005.5,25.5,9.5,3.5,21.2,28.3,15.2,77,52,4.5,10.9,南,20.3,南南東,0.8,,,,,hamada
2023/5/7,7,1004.5,1007,49.5,7,2,14.3,15.8,12.2,96,91,5.5,10.7,北東,18.3,北北東,0,,,,,hamada
2023/5/8,8,1011.5,1014,0.5,0.5,0.5,13.8,18.1,9.3,72,48,4.7,9,北東,14.1,東北東,7.3,,,,,hamada
2023/5/9,9,1013.7,1016.2,--,--,--,14.1,20.7,6.5,67,31,2.4,5.6,北北西,7.2,北北西,13.1,,,,,hamada
2023/5/10,10,1013.7,1016.2,--,--,--,15.9,21.8,9.3,69,34,2.6,4.3,西南西,6.9,西南西,12.6,,,,,hamada
2023/5/11,11,1015.7,1018.2,--,--,--,17,24.3,10.5,64,35,3.3,7.8,北東,13.1,北東,11.7,,,,,hamada
2023/5/12,12,1015.6,1018.1,--,--,--,18,23.7,11,53,30,2.1,4.4,北北西,6.2,北北西,10.9,,,,,hamada
2023/5/13,13,1012.6,1015.1,20.5,4,2,15.6,16.9,13.9,91,66,2,3.9,東北東,5.1,東,0,,,,,hamada
2023/5/14,14,1007.5,1010,3,4,1,16.7,21.5,13.8,87,68,1.9,4.1,北北西,5.8,北,7.4,,,,,hamada
2023/5/15,15,1008.1,1010.6,--,--,--,17.2,22.3,12.4,83,70,2.1,4.5,西南西,6.3,西南西,13.2,,,,,hamada
2023/5/16,16,1010.4,1012.9,--,--,--,20.1,25.9,13.3,67,41,3.2,6.9,南西,9.6,西南西,12.7,,,,,hamada
2023/5/17,17,1013.4,1015.8,--,--,--,20.9,26.8,16.2,62,37,2.3,5.2,西南西,7.2,西南西,12.6,,,,,hamada
2023/5/18,18,1010.3,1012.8,8.5,3,1,18.6,25.3,15.2,78,42,2.1,3.7,東北東,6.4,南南東,2.5,,,,,hamada
2023/5/19,19,1004.9,1007.3,39.5,10.5,4.5,18.2,21,15.8,90,79,4.3,9.9,北北東,15,北東,1,,,,,hamada
2023/5/20,20,1007.7,1010.1,0,0,0,18.6,21.8,15.6,85,70,3.3,6.4,北東,9.5,北北東,4.9,,,,,hamada
2023/5/21,21,1006.6,1009,--,--,--,19.2,22.9,14.7,80,59,3.3,7.5,南西,10.7,南西,12.2,,,,,hamada
2023/5/22,22,1004.5,1006.9,0,0,0,18.9,22.3,16,84,54,2.8,7.1,南西,9.4,南西,5.2,,,,,hamada
2023/5/23,23,1006.4,1008.8,0,0,0,18,20.9,14,70,53,3.5,6.8,北東,10.8,北,11.1,,,,,hamada
2023/5/24,24,1012.4,1014.9,--,--,--,18,21.7,13.5,70,51,2.8,6,北,8.7,北,10.3,,,,,hamada
2023/5/25,25,1015.4,1017.9,--,--,--,19.4,24,14.7,66,44,1.9,4.2,北北西,5.8,北北西,6.4,,,,,hamada
2023/5/26,26,1017.8,1020.2,0,0,0,21,26,16.1,66,44,2.1,6.1,南西,9.6,南南西,2.8,,,,,hamada
2023/5/27,27,1017.5,1020,--,0,--,22.3,26.9,19.1,70,54,1.7,3.7,北,5.5,北北西,5.9,,,,,hamada
2023/5/28,28,1013.4,1015.8,0,0,0,23.3,26.5,18.9,68,53,2.1,5.1,南南西,8.6,南南西,0.8,,,,,hamada
2023/5/29,29,1009,1011.4,86,18.5,5,21.4,23.2,19.5,96,80,4.7,12,南西,17.3,南西,0,,,,,hamada
2023/5/30,30,1008,1010.4,20,5.5,1.5,19.7,21,18.6,94,85,2.9,5.4,北東,8.2,東北東,0.1,,,,,hamada
2023/5/31,31,1008.2,1010.6,0.5,0.5,0.5,20.5,25.1,16.8,80,52,2.4,4.9,北東,7.9,東北東,7.1,,,,,hamada
2023/6/1,1,1005.7,1008.1,2,1,0.5,19.6,26,13.7,82,52,2.1,4.2,北,6.6,北東,5.6,,,,,hamada
2023/6/2,2,998.7,1001.1,16.5,5,1,20.5,22.9,16.9,98,83,1.8,3.5,南西,5.9,西北西,1.8,,,,,hamada
2023/6/3,3,1004.6,1007,--,--,--,18.8,22,15,82,65,2.6,4.7,北,8,北,11.5,,,,,hamada
2023/6/4,4,1008.3,1010.8,--,--,--,19.7,23.7,14.8,69,52,3.6,7.4,南西,10.8,南西,7.2,,,,,hamada
2023/6/5,5,1008.6,1011,--,--,--,20,23.5,16.1,69,45,3.1,6,南西,8.1,西南西,1.6,,,,,hamada
2023/6/6,6,1005.5,1007.9,2,1.5,0.5,19.6,22.6,15.7,75,53,2.2,5.8,南西,7.5,西南西,0.3,,,,,hamada
2023/6/7,7,1007.7,1010.1,--,--,--,19.9,23.4,14.9,85,74,2.5,4.8,南西,7,西,8.2,,,,,hamada
2023/6/8,8,1004.8,1007.2,13.5,4.5,1.5,18.8,22.7,17.7,93,72,1.8,3.7,北東,5.5,東北東,0,,,,,hamada
2023/6/9,9,1003.8,1006.2,--,--,--,20.5,24.6,17.3,86,74,2.9,4.5,西南西,6.6,南南西,7.5,,,,,hamada
2023/6/10,10,1005.9,1008.3,0,0,0,22.1,27.3,17.3,79,64,2,3.6,東北東,4.9,南南東,7.2,,,,,hamada
2023/6/11,11,1004.7,1007.1,0.5,0.5,0.5,22.5,26.9,20.3,83,68,1.6,3.7,南西,5.4,西南西,2.5,,,,,hamada
2023/6/12,12,1003.7,1006.1,--,--,--,22.6,27.4,19.7,83,61,1.9,4.2,北東,6.1,東北東,6.7,,,,,hamada
2023/6/13,13,1002.7,1005.1,--,--,--,23.2,26.8,19.7,85,72,1.6,3.2,西,4.6,西,5.3,,,,,hamada
2023/6/14,14,1003.4,1005.8,1.5,1,0.5,22.2,23.9,20.9,93,84,1.5,4.2,南西,6.2,南南西,0.1,,,,,hamada
2023/6/15,15,1005.9,1008.3,9.5,9.5,7,21.9,26.2,18.3,90,73,1.7,3.9,西南西,7.6,西北西,4.3,,,,,hamada
2023/6/16,16,1010.9,1013.3,--,--,--,21.9,25.9,18.2,87,71,2.5,6.3,南西,8.1,南西,13.1,,,,,hamada
2023/6/17,17,1011.2,1013.6,--,--,--,23,28.1,17.4,68,45,2.6,4.8,南西,6.3,南西,11.9,,,,,hamada
2023/6/18,18,1006,1008.4,--,--,--,23.3,28.2,19.2,69,48,2.2,3.5,西南西,5.9,西南西,9.5,,,,,hamada
2023/6/19,19,1004.4,1006.8,--,--,--,22.1,26.2,17.2,79,67,3.3,6.4,北東,10.5,北東,11.8,,,,,hamada
2023/6/20,20,1004.1,1006.5,--,--,--,23.5,28.7,17.5,73,48,2.1,4.4,北,6.3,北,9.8,,,,,hamada
2023/6/21,21,1001.7,1004.1,2.5,1,0.5,23.5,27,21.2,78,55,2,5.7,南南東,15.2,南,0,,,,,hamada
2023/6/22,22,1001.6,1004,2.5,1.5,1,22.5,25.3,20.9,89,77,3.3,7.2,南西,9.7,西南西,2.9,,,,,hamada
2023/6/23,23,1007.2,1009.6,0,0,0,23,26.9,20.4,80,68,2.9,6.5,南西,8.6,南西,4.2,,,,,hamada
2023/6/24,24,1012.7,1015.1,0,0,0,22.5,25.5,20.1,82,70,2.5,5,北,7.9,北,2.3,,,,,hamada
2023/6/25,25,1012.4,1014.8,0,0,0,23.6,28.6,19.3,81,64,1.7,3.4,北,5.2,北北西,6,,,,,hamada
2023/6/26,26,1010.3,1012.7,11,4,3,25.3,29.3,21.9,86,66,2.1,6.5,南西,9.8,南南西,0.4,,,,,hamada
2023/6/27,27,1010.1,1012.4,0,0,0,27.2,31.4,22.3,74,56,5.3,9.9,南西,15.7,南西,6.8,,,,,hamada
2023/6/28,28,1008.5,1010.9,38,15,9,25.5,29.3,21.7,83,65,5.7,11.3,南南西,18,南南西,0.9,,,,,hamada
2023/6/29,29,1004.6,1007,6,5,4,26.7,29.1,24.7,82,73,6.1,9.4,南西,14.6,南南西,2.5,,,,,hamada
2023/6/30,30,1001.4,1003.8,49.5,19,11,26,29.2,22.8,86,69,6,11.2,南南西,19.3,南南西,0,,,,,hamada
2023/7/1,1,1003.8,1006.2,10,5,1.5,23.2,25.2,22.6,99,93,1.9,8.7,南西,12.7,南西,0.2,,,,,hamada
2023/7/2,2,1007.2,1009.6,--,--,--,25.4,28.7,22,87,75,2.5,5.2,南西,7.1,南西,9.4,,,,,hamada
2023/7/3,3,1005.2,1007.6,0,0,0,25.5,29.8,23.7,88,69,1.9,3.5,西北西,5.9,西北西,1,,,,,hamada
2023/7/4,4,1001.6,1004,--,--,--,25.8,29.8,23.2,85,71,1.7,3.4,北,5.2,北北西,10.7,,,,,hamada
2023/7/5,5,995.6,997.9,11.5,6.5,3,26,30.2,24.1,84,69,5.6,13.3,南西,18,南西,4.6,,,,,hamada
2023/7/6,6,1001.9,1004.3,--,--,--,25.9,29.3,22.7,75,56,3.3,6,南西,9,南西,9.6,,,,,hamada
2023/7/7,7,1002.7,1005.1,6.5,3.5,2,25,29.8,21.4,79,52,2.7,11.7,南,18,南,0.8,,,,,hamada
2023/7/8,8,1002.2,1004.5,43,12.5,4.5,27.2,29.9,23.8,84,68,5.9,10.5,南南西,16.3,南,0,,,,,hamada
2023/7/9,9,1003.9,1006.3,65,33,10,25.5,28.7,22.8,94,78,2.5,7.4,南,12,西北西,0,,,,,hamada
2023/7/10,10,1005.2,1007.6,11.5,4,1,26.9,30.4,22.7,80,61,5.6,10.1,南,15,南南西,2.7,,,,,hamada
2023/7/11,11,1006.9,1009.3,1.5,1.5,0.5,26.5,29,24.2,79,65,5,9.9,南南西,16.9,南南東,3,,,,,hamada
2023/7/12,12,1005.5,1007.8,7.5,6,3,28.4,30.2,25,75,66,7.2,10.3,南西,16.4,南西,1.6,,,,,hamada
2023/7/13,13,1006.2,1008.6,4.5,4.5,3,27.3,28.4,25,81,73,5.7,9.4,南西,13.2,南西,0.1,,,,,hamada
2023/7/14,14,1004.2,1006.6,0.5,0.5,0.5,28.1,29.7,26.2,67,60,5.4,8.7,南南西,14.6,南南西,0,,,,,hamada
2023/7/15,15,1004,1006.3,0,0,0,30.1,33.6,27.4,66,55,5.6,10.4,南南西,15.5,南南西,6.9,,,,,hamada
2023/7/16,16,1008.3,1010.6,--,--,--,29.6,33.1,26,68,48,3.5,6.7,西南西,11.2,南南西,13.1,,,,,hamada
2023/7/17,17,1011.7,1014,--,--,--,28.7,33,24.2,72,60,1.7,3,北北西,5.2,北,12.5,,,,,hamada
2023/7/18,18,1010,1012.4,0,0,0,28.4,31.7,25,76,65,2.2,4.6,北北西,6.7,北北西,7.2,,,,,hamada
2023/7/19,19,1004.9,1007.3,10.5,7,3.5,25.7,29.1,24.1,88,68,3.3,7.9,南西,14.1,西南西,0.3,,,,,hamada
2023/7/20,20,1006.7,1009.1,0.5,0.5,0.5,25.5,28.5,23,86,67,2.5,5.1,北,8.9,北北東,6.8,,,,,hamada
2023/7/21,21,1010.5,1012.9,--,--,--,25.7,30.3,21.1,81,64,2.2,4.2,北北西,6.7,北,13.3,,,,,hamada
2023/7/22,22,1012.9,1015.3,--,--,--,27.3,31.6,23,78,58,2,3.8,北,5.4,北,11.5,,,,,hamada
2023/7/23,23,1010.6,1013,--,--,--,28.6,33.2,24.3,73,58,1.8,3.8,西,5.5,西南西,7.2,,,,,hamada
2023/7/24,24,1009.8,1012.1,--,--,--,29.2,33.4,25.9,71,52,1.9,4,西南西,7.4,西南西,9.4,,,,,hamada
2023/7/25,25,1012.7,1015,--,--,--,28.5,32.4,25.4,75,62,1.9,3.8,西,6.2,西南西,10.8,,,,,hamada
2023/7/26,26,1013.9,1016.2,--,--,--,28.5,32.6,24.6,74,59,1.9,3.4,北,4.9,北,12.8,,,,,hamada
2023/7/27,27,1012.7,1015.1,0,0,0,28.6,32.3,24.8,77,60,2.1,5,北,6.8,北北西,10.7,,,,,hamada
2023/7/28,28,1012.5,1014.9,--,--,--,29,32.8,25,77,64,2,4.2,北東,6.2,東北東,11.8,,,,,hamada
2023/7/29,29,1012.9,1015.2,0,0,0,29,33,25.4,75,61,1.9,4,北北西,5.8,北北西,10.6,,,,,hamada
2023/7/30,30,1012.3,1014.7,0,0,0,28.6,32.7,24.7,75,57,2.3,4.2,北北西,6.3,北,11.5,,,,,hamada
2023/7/31,31,1010.8,1013.2,--,--,--,28.6,31.5,25.2,77,63,1.9,3.8,北,5.4,北北東,2,,,,,hamada
2023/1/1,1,1012.6,1024.1,0,0,0,6.7,10.1,4,63,49,3.9,7.6,西北西,11.2,西,1.6,--,--,曇時々晴一時雨,曇時々晴後雨,hikone
2023/1/2,2,1011.9,1023.4,1,0.5,0.5,5,7.4,3.6,83,62,3.4,6.7,北西,10.9,西北西,0,--,--,雨時々曇,雨時々晴後曇、みぞれを伴う,hikone
2023/1/3,3,1010.8,1022.4,3.5,1,0.5,3.4,5.4,2.1,91,81,2.2,5.8,西北西,9.3,西北西,0.2,--,--,雨時々曇,雨時々曇,hikone
2023/1/4,4,1011.3,1022.9,7,2.5,1,3.7,6.2,2.2,89,74,3.7,8.7,西北西,13.1,西北西,2.2,--,--,雨時々曇,雨時々曇、みぞれを伴う,hikone
2023/1/5,5,1014.6,1026.2,0.5,0.5,0.5,4,6.5,2.9,82,65,3.5,6.4,北西,9.3,西北西,2.9,--,--,雨時々曇一時晴,雨,hikone
2023/1/6,6,1010.7,1022.2,2.5,1,0.5,4.3,6.7,2.2,91,76,1.5,3.2,南南東,4.7,南南東,0.3,--,--,雨後時々曇,曇一時雨後晴,hikone
2023/1/7,7,1003.5,1015,0,0,0,4,7.3,-0.3,88,71,1.4,2.6,北,3.5,南,2.5,--,--,曇時々晴後雨,雨時々曇,hikone
2023/1/8,8,1010.1,1021.5,0.5,0.5,0.5,6.4,10.5,4,83,66,1.9,5.1,北北西,11.8,北西,3.6,--,--,曇時々晴一時雨,晴一時曇,hikone
2023/1/9,9,1009.6,1021.1,2.5,2.5,0.5,5.9,8.9,1.3,84,65,1.8,7.4,北西,11.9,西北西,5.9,--,--,晴後曇一時雨,雨時々曇、みぞれを伴う,hikone
2023/1/10,10,1013.4,1025,0.5,1.5,0.5,4.9,7,3.1,73,51,7,12.3,北北西,18.1,北北西,3.5,--,--,みぞれ一時雪後雨時々曇,曇一時雨後晴,hikone
2023/1/11,11,1015.3,1026.9,--,--,--,3.6,9.4,0,75,44,1.9,3.3,北北西,4.4,南南西,9.2,--,--,晴,晴,hikone
2023/1/12,12,1015,1026.6,--,--,--,3.8,9.5,-1.2,81,60,1.4,2.5,北西,3.5,北西,9.2,--,--,晴,晴,hikone
2023/1/13,13,1009.7,1021.2,7.5,2,1,5.7,8.9,0.8,94,85,1.2,2.7,南,3.6,西,2.4,--,--,曇時々晴一時雨,雨,hikone
2023/1/14,14,999.2,1010.4,9,2,1,10.1,12.2,8.5,97,89,1.3,4.7,北西,7.3,北西,0,--,--,雨時々曇,曇,hikone
2023/1/15,15,1000.1,1011.3,0,0,0,9.5,12.2,7,86,68,2.1,4.9,北西,7.6,北北東,4,--,--,曇時々雨一時晴,曇時々晴後雨,hikone
2023/1/16,16,1002.2,1013.6,0,0,0,6.9,9.2,4.7,79,59,4.6,10.2,北西,15.6,北西,4,--,--,曇一時雨後晴,晴時々曇,hikone
2023/1/17,17,1011,1022.5,--,--,--,4.9,8.2,1.4,59,44,3.1,6.9,北北西,10.2,北,8.9,--,--,晴一時曇,晴,hikone
2023/1/18,18,1009.2,1020.7,0,0,0,4.2,7.5,0.8,85,77,3.2,7.9,西北西,11.5,西北西,1.5,--,--,雨時々曇、みぞれを伴う,雨後曇時々晴,hikone
2023/1/19,19,1010.4,1021.9,0,0,0,4.7,8.3,1.6,81,63,1.9,4.4,北北西,6.5,北北西,1.7,--,--,曇一時雨,晴後曇,hikone
2023/1/20,20,1008.9,1020.4,1,1,0.5,4.7,10.6,0.1,77,47,4,12.9,北西,20.3,北西,6,--,--,晴後雨時々曇,雨後みぞれ時々曇一時雪,hikone
2023/1/21,21,1013.7,1025.4,0.5,0.5,0.5,3.8,6.3,2.3,62,48,5.2,9.7,西北西,14.3,北西,5.4,--,--,曇一時雪後晴,曇時々晴,hikone
2023/1/22,22,1014.4,1026,--,--,--,4.1,7,0.6,73,58,2.1,4.3,北西,6.4,西北西,3.2,--,--,曇後時々晴,曇一時晴後雨,hikone
2023/1/23,23,1007.3,1018.8,1,0.5,0.5,5.5,8.2,3.6,79,63,2.1,6,北西,9.2,北北西,0.8,--,--,雨後曇時々晴,曇後時々雨,hikone
2023/1/24,24,996,1007.5,3,2,1,2.2,7.1,-3.5,86,57,6.6,16.4,北北西,25,北,1.2,4,4,雨後曇一時雪、大風を伴う,暴風雪一時曇,hikone
2023/1/25,25,1008.2,1020.1,14.5,2.5,1,-2.2,0.3,-4.4,89,66,5.3,11,北北西,17.5,北北西,0.1,23,24,大雪,雪後晴,hikone
2023/1/26,26,1010.4,1022.1,--,0,--,0,4.3,-4.7,75,57,2.9,4.3,南南東,6.4,西南西,5.4,--,22,曇時々晴,曇一時晴,hikone
2023/1/27,27,998.6,1010.1,4.5,1,0.5,1.3,2.9,0.3,87,70,3,11.9,北西,18.3,西北西,0.1,2,12,雪後曇時々みぞれ,雪時々みぞれ一時曇後晴,hikone
2023/1/28,28,1001,1012.6,0,0,0,1.3,3.1,0,78,63,4.8,9.9,北北西,14.2,北北西,3.1,--,8,雪時々曇、みぞれを伴う,晴一時雪後曇,hikone
2023/1/29,29,1005.1,1016.7,--,--,--,1.5,4.6,-1.5,70,57,3,7.2,西北西,11.1,西,3.9,--,5,曇時々晴,晴一時曇,hikone
2023/1/30,30,1005.3,1016.9,1.5,0.5,0.5,1.8,5.5,-0.4,76,66,4.6,10.2,北西,14.5,北西,1.2,1,4,曇一時晴後みぞれ時々雨,雪時々曇、みぞれを伴う,hikone
2023/1/31,31,1009.1,1020.8,0,0,0,1.8,4.8,-0.8,77,58,2.5,5.4,北北西,8.5,北北西,4.4,2,3,晴時々雪一時みぞれ後曇,晴,hikone
2023/2/1,1,1005.6,1017.2,0,0,0,2.4,7,-2.7,83,59,1.6,7,北西,10,北西,1.2,--,--,曇一時晴後一時雨,雨後一時みぞれ時々曇一時雪,hikone
2023/2/2,2,1009.6,1021.2,0,0,0,4.2,6.8,2.3,64,46,5.4,10.1,北北西,15.9,北北西,4.6,--,--,曇一時雪、みぞれを伴う,曇後一時晴,hikone
2023/2/3,3,1008.4,1020,--,--,--,2.9,6,0.4,72,57,2,4.9,西北西,7,西,0,--,--,曇,晴一時曇,hikone
2023/2/4,4,1008.3,1019.9,0,0,0,3.7,8.3,-2,79,57,2.3,7.8,北西,10.9,北西,5.8,--,--,晴後曇一時雨,雨時々曇一時晴,hikone
2023/2/5,5,1011.8,1023.4,0,0,0,5.1,8.7,1.1,75,56,2.6,5.5,北,8.2,北北西,7.1,--,--,曇一時雨後晴,晴,hikone
2023/2/6,6,1011,1022.6,--,--,--,4.3,9.3,-1,79,54,1.6,3.8,北,5.7,西南西,6.1,--,--,曇時々晴,曇,hikone
2023/2/7,7,1007,1018.4,--,--,--,7.5,11.2,4.6,74,52,1.6,3.8,北北西,6,北北西,1.2,--,--,曇後一時晴,曇後晴,hikone
2023/2/8,8,1008.7,1020.2,0.5,0.5,0.5,5.9,8.6,2.6,81,63,3.6,8.6,北北西,12.1,北北西,3.1,--,--,雨時々曇一時晴,晴,hikone
2023/2/9,9,1016.4,1027.9,--,--,--,5,8.1,1,55,41,4.9,8.2,北西,11.9,北西,10.2,--,--,晴,晴後曇一時雪,hikone
2023/2/10,10,1007,1018.5,19,3,1,4.8,7.7,1.5,87,58,1.8,6.6,北北西,10.2,北北西,0,--,--,雨一時雪、みぞれを伴う,晴時々雨,hikone
2023/2/11,11,1009.2,1020.6,--,--,--,8.3,11.4,6,71,55,4.7,9.2,北北西,13.8,北西,8.1,--,--,晴後一時曇,曇後時々晴,hikone
2023/2/12,12,1010.3,1021.7,--,--,--,8.4,15.1,3.2,82,56,1.3,2.8,北北西,4.5,北北西,6.2,--,--,晴後時々曇,曇後時々雨,hikone
2023/2/13,13,999.7,1011,2.5,1,0.5,8.1,10.3,5.9,84,63,4.4,9.9,北北西,15.8,北北西,0,--,--,雨後曇,雨時々曇後みぞれ一時雪,hikone
2023/2/14,14,1004.1,1015.7,0,0,0,3.7,6.5,0.7,71,54,8.4,12.1,北北西,17,北北西,3.6,--,--,曇後みぞれ時々雪一時雨,雪時々みぞれ一時曇,hikone
2023/2/15,15,1012.9,1024.6,0,0,0,1.5,4.3,-1,69,52,7.5,11.4,北北西,16.7,北北西,2.8,1,1,曇時々雪,曇時々雪,hikone
2023/2/16,16,1018.4,1030.1,--,--,--,3.1,5.6,1.7,59,52,4.2,7.3,北北西,12.3,北,0.5,--,--,曇,曇後晴,hikone
2023/2/17,17,1017.2,1028.9,--,--,--,3.8,9.3,-1.4,70,55,1.8,4.2,南,6.4,南南東,8.6,--,--,晴時々曇,曇時々晴,hikone
2023/2/18,18,1012.8,1024.3,3.5,1.5,0.5,5.6,6.9,3.2,89,75,1,2.4,北,3.3,北,0,--,--,雨時々曇,雨,hikone
2023/2/19,19,1000.9,1012.2,18,5,1.5,8.2,11.5,6.5,94,76,2.7,8.4,北西,12.8,北北西,0,--,--,雨後一時曇,雨時々曇,hikone
2023/2/20,20,1005.5,1017,4,1,1,5.1,8.6,1.9,85,67,5.8,10.6,西北西,16.3,西北西,3.3,--,--,雨時々曇,雨時々みぞれ後雪一時曇,hikone
2023/2/21,21,1015.8,1027.5,1,0.5,0.5,1.9,4.4,0,75,55,6.5,11.8,北北西,17.9,北北西,4,1,1,雪時々みぞれ一時曇,曇一時雪後晴,hikone
2023/2/22,22,1018.9,1030.6,--,--,--,3.6,7.3,0.7,64,50,2.9,6.1,北北西,9.4,北北西,9.6,--,--,晴一時曇,曇一時晴、みぞれを伴う,hikone
2023/2/23,23,1011.9,1023.5,1.5,1,0.5,4.9,9.1,1.6,85,72,1.7,3.7,北北西,5.5,北北西,4.7,--,--,雨一時みぞれ後曇時々晴,曇時々晴,hikone
2023/2/24,24,1008.2,1019.7,3,1,0.5,5.4,6.9,3.4,91,77,1.9,6.4,北北西,10.6,北北西,0,--,--,雨時々曇,雨時々曇一時晴、みぞれを伴う,hikone
2023/2/25,25,1013.6,1025.2,2,2,1.5,4.6,7.4,0.2,60,42,7.8,11.5,北北西,16.6,北北西,6.7,2,2,晴時々曇,晴後雪時々みぞれ一時曇,hikone
2023/2/26,26,1019.9,1031.6,0,2,0,4.1,7.1,0.7,68,51,7.2,10.9,北北西,16,北北西,7.4,--,2,晴時々雨一時曇、みぞれを伴う,曇一時雨後晴,hikone
